ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3519626,Source1,2,2016-05-12 17:02:36,2016-05-12 23:02:36,42.3478,-71.07135,42.34773,-71.06835,0.153,At Arlington St/Tremont St - Accident.,Berkeley St,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2016-05-12 16:54:00,64.9,,37.0,30.06,10.0,East,12.7,,Partly Cloudy,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-3519650,Source1,2,2016-05-12 19:46:51,2016-05-13 01:46:51,42.36775,-71.06323,42.366406,-71.063941,0.1,At Leverett Circle Conn - Accident.,US-1 S,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2016-05-12 19:54:00,64.9,,43.0,30.02,10.0,South,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3519696,Source1,2,2016-05-16 15:36:39,2016-05-16 21:36:39,42.34777,-71.09021,42.34756,-71.08543,0.245,At Massachusetts Ave - Accident.,I-90 E,Boston,Suffolk,MA,02115,US,US/Eastern,KBOS,2016-05-16 15:54:00,55.0,,31.0,29.87,10.0,West,24.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3520260,Source1,2,2016-05-24 11:38:08,2016-05-24 17:38:08,42.35942,-71.0523,42.35826,-71.05183000000002,0.084,At High St/Congress St/Exit 23 - Accident.,US-1 S,Boston,Suffolk,MA,02109,US,US/Eastern,KBOS,2016-05-24 11:54:00,54.0,,93.0,29.94,2.5,ENE,12.7,,Overcast,True,False,True,False,True,False,True,False,True,False,False,True,False,Day,Day,Day,Day
A-3520272,Source1,2,2016-05-24 15:07:52,2016-05-24 21:07:52,42.36481,-71.05909,42.36444,-71.05875999999998,0.031,At Causeway St/Exit 25 - Accident.,Anthony Rip Valenti Way,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2016-05-24 15:18:00,55.4,,88.0,29.93,10.0,NE,10.4,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3521048,Source1,2,2016-06-03 16:54:56,2016-06-03 22:54:56,42.34838,-71.06018,42.3441,-71.06168000000002,0.305,At Massachusetts Pike/Exit 20 - Accident.,US-1 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2016-06-03 16:54:00,63.0,,81.0,30.01,10.0,ESE,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3521229,Source1,3,2016-06-07 06:10:53,2016-06-07 12:10:53,42.34764000000001,-71.08004,42.34773,-71.07379,0.319,At RT-9/Huntington Ave/Stuart St - Accident.,I-90 E,Boston,Suffolk,MA,02199,US,US/Eastern,KBOS,2016-06-07 05:54:00,64.9,,87.0,29.57,10.0,South,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3521866,Source1,2,2016-06-17 11:34:37,2016-06-17 17:34:37,42.33229,-71.07109,42.33238,-71.07158000000003,0.026,At Melnea Cass Blvd/Bradston St - Accident., Southampton St,Boston,Suffolk,MA,02118-2711,US,US/Eastern,KBOS,2016-06-17 11:54:00,68.0,,55.0,29.99,10.0,ESE,10.4,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3558234,Source1,2,2017-01-27 12:15:27,2017-01-27 18:15:27,42.34792,-71.07388,42.35758,-71.12205,2.549,Between RT-9/Huntington Ave/Stuart St and Toll Plaza/Exit 20 - Accident.,I-90 W,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2017-01-27 11:54:00,43.0,32.9,45.0,29.44,10.0,West,27.6,,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3559843,Source1,2,2017-02-02 06:31:05,2017-02-02 12:31:05,42.36124,-71.05436999999998,42.36098,-71.05389,0.03,At RT-1A/Exit 24 - Accident., North St,Boston,Suffolk,MA,02109-1406,US,US/Eastern,KBOS,2017-02-02 06:54:00,32.0,23.6,61.0,30.02,10.0,West,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3560065,Source1,2,2017-02-02 17:32:07,2017-02-02 23:32:07,42.36124,-71.05436999999998,42.36098,-71.05389,0.03,At RT-1A/Exit 24 - Accident., North St,Boston,Suffolk,MA,02109-1406,US,US/Eastern,KBOS,2017-02-02 17:54:00,35.1,24.1,34.0,30.05,10.0,West,19.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3561680,Source1,2,2017-02-08 07:36:55,2017-02-08 13:36:55,42.3641,-71.05819,42.36487,-71.05897,0.066,At Causeway St/Exit 25 - Accident.,I-93 N,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2017-02-08 07:54:00,28.9,25.2,96.0,29.57,4.0,NW,3.5,,Overcast,False,False,True,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3561772,Source1,2,2017-02-08 12:24:34,2017-02-08 18:24:34,42.34687,-71.05811,42.3487,-71.05927,0.14,Ramp to Exit 24C - Accident.,Frontage Rd,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-02-08 12:54:00,48.0,,80.0,29.59,10.0,West,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3561919,Source1,2,2017-02-08 18:10:16,2017-02-09 00:10:16,42.35593,-71.05144,42.35445,-71.05315,0.134,Ramp to Exit 20 - Accident., Purchase St,Boston,Suffolk,MA,02110-2703,US,US/Eastern,KBOS,2017-02-08 17:54:00,46.9,,50.0,29.69,10.0,WNW,9.2,,Overcast,False,False,True,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3562355,Source1,2,2017-02-09 15:18:07,2017-02-09 21:18:07,42.368,-71.06218,42.370708,-71.065384,0.249,At US-1/Exit 27 - Accident.,I-93 N,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2017-02-09 14:54:00,19.9,2.8,92.0,29.45,0.1,North,24.2,0.1,Heavy Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3562357,Source1,2,2017-02-09 15:25:56,2017-02-09 21:25:56,42.34597700000001,-71.061243,42.34588,-71.06127,0.0069999999999999,At Albany St - Accident.,Albany St,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2017-02-09 15:46:00,19.0,3.6,92.0,29.48,0.1,NNW,18.4,0.06,Heavy Snow,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-3572577,Source1,2,2017-02-20 09:52:00,2017-02-20 15:52:00,42.36519000000001,-71.05953000000002,42.356773,-71.051387,0.715,At Thomas P Tip O'Neill Jr Tunnel - Accident.,US-1 S,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2017-02-20 09:54:00,41.0,34.3,49.0,30.15,10.0,NNW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3573139,Source1,2,2017-02-21 20:08:34,2017-02-22 02:08:34,42.33928,-71.06421999999998,42.33117,-71.06211,0.5710000000000001,At Massachusetts Ave/Exit 18 - Accident.,US-1 S,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2017-02-21 19:54:00,39.0,32.3,62.0,30.19,10.0,SSW,10.4,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3573731,Source1,2,2017-02-23 09:18:22,2017-02-23 15:18:22,42.34764000000001,-71.08004,42.347707,-71.077313,0.139,At I-90/Massachusetts Tpke - Accident.,I-90 E,Boston,Suffolk,MA,02199,US,US/Eastern,KBOS,2017-02-23 08:54:00,45.0,41.2,82.0,29.88,10.0,South,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3574012,Source1,2,2017-02-24 07:47:22,2017-02-24 13:47:22,42.34656,-71.06184,42.34636,-71.0594,0.125,Ramp to I-93 and Kneeland St - Accident.,I-90 E,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-02-24 07:54:00,48.9,,93.0,29.94,10.0,SSE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3574013,Source1,2,2017-02-24 07:47:22,2017-02-24 13:47:22,42.34687,-71.05811,42.3487,-71.05927,0.14,Ramp to I-93 SB and I-93 South Hov Ln - Accident.,Frontage Rd,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-02-24 07:54:00,48.9,,93.0,29.94,10.0,SSE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3574014,Source1,2,2017-02-24 07:47:22,2017-02-24 13:47:22,42.34636,-71.0594,42.34687,-71.05811,0.075,Ramp to I-93 and I-93 South Hov Ln - Accident.,I-90 W,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-02-24 07:54:00,48.9,,93.0,29.94,10.0,SSE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3574016,Source1,2,2017-02-24 07:47:22,2017-02-24 13:47:22,42.34699000000001,-71.06044,42.3441,-71.06168000000002,0.209,Ramp to Exit 24A/Exit 24B/Exit 24C - Accident.,US-1 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-02-24 07:54:00,48.9,,93.0,29.94,10.0,SSE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3574017,Source1,2,2017-02-24 07:47:22,2017-02-24 13:47:22,42.3487,-71.05927,42.34699000000001,-71.06044,0.132,Ramp to I-93 Southbound and I-93 S Hov Ln - Accident.,US-1 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-02-24 07:54:00,48.9,,93.0,29.94,10.0,SSE,5.8,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3575491,Source1,2,2017-03-01 09:13:31,2017-03-01 15:13:31,42.32785,-71.05878,42.33029000000001,-71.06105,0.205,At Southampton St/Exit 16 - Accident.,I-93 N,Boston,Suffolk,MA,02127,US,US/Eastern,KBOS,2017-03-01 08:54:00,54.0,,97.0,29.74,3.0,SSW,13.8,,Overcast,False,False,False,False,True,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-3577213,Source1,2,2017-03-07 05:46:04,2017-03-07 11:46:04,42.36481,-71.05909,42.36444,-71.05875999999998,0.031,At Causeway St/Exit 25 - Accident.,Anthony Rip Valenti Way,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2017-03-07 05:54:00,34.0,28.8,70.0,30.45,10.0,SSE,5.8,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-3579878,Source1,2,2017-03-14 14:49:09,2017-03-14 20:49:09,42.3672,-71.06133,42.369482,-71.063942,0.206,Between Causeway St/Exit 25 and US-1/Exit 27 - Accident.,I-93 N,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2017-03-14 14:54:00,32.0,16.7,100.0,29.37,0.8,NE,34.5,0.11,Mist,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3580369,Source1,2,2017-03-15 16:40:53,2017-03-15 22:40:53,42.35285,-71.05621,42.35268,-71.05681,0.033,At Surface Rd - Accident.,US-1 S,Boston,Suffolk,MA,02110,US,US/Eastern,KBOS,2017-03-15 16:54:00,28.0,15.7,49.0,29.43,10.0,West,17.3,,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3583039,Source1,2,2017-03-23 16:42:01,2017-03-23 22:42:01,42.36115,-71.06695,42.36115,-71.06695,0.0,At Garden St - Accident., Cambridge St,Boston,Suffolk,MA,02114-3122,US,US/Eastern,KBOS,2017-03-23 16:54:00,37.0,26.4,22.0,30.43,10.0,West,20.7,,Partly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3583674,Source1,2,2017-03-26 13:33:46,2017-03-26 19:33:46,42.34764000000001,-71.08004,42.34773,-71.07379,0.319,At RT-9/Huntington Ave/Stuart St - Accident.,I-90 E,Boston,Suffolk,MA,02199,US,US/Eastern,KBOS,2017-03-26 13:54:00,37.9,29.6,62.0,30.54,10.0,East,13.8,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3583685,Source1,2,2017-03-26 15:09:46,2017-03-26 21:09:46,42.33127,-71.06194,42.33783,-71.0645,0.472,At Massachusetts Ave/Exit 18 - Accident.,I-93 N,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2017-03-26 14:54:00,37.0,29.3,70.0,30.53,10.0,East,11.5,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3584154,Source1,2,2017-03-28 08:57:46,2017-03-28 14:57:46,42.34597700000001,-71.061243,42.34588,-71.06127,0.0069999999999999,At Albany St - Accident.,Albany St,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2017-03-28 08:54:00,37.0,32.4,93.0,30.05,10.0,ENE,5.8,,Overcast,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-3584583,Source1,2,2017-03-29 09:10:09,2017-03-29 15:10:09,42.32785,-71.05878,42.33029000000001,-71.06105,0.205,At Southampton St/Exit 16 - Accident.,I-93 N,Boston,Suffolk,MA,02127,US,US/Eastern,KBOS,2017-03-29 09:09:00,39.0,32.3,93.0,30.01,10.0,North,10.4,,Overcast,False,False,False,False,True,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-3597629,Source1,2,2017-04-06 16:37:08,2017-04-06 22:37:08,42.34771,-71.08606999999998,42.35758,-71.12205,1.96,Between Massachusetts Ave and Toll Plaza/Exit 20 - Accident.,I-90 W,Boston,Suffolk,MA,02115,US,US/Eastern,KBOS,2017-04-06 16:54:00,39.0,30.3,100.0,29.59,1.2,NE,16.1,0.08,Light Drizzle,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3598762,Source1,3,2017-04-11 15:34:10,2017-04-11 21:34:10,42.350551,-71.059696,42.350551,-71.059696,0.0,Ramp to Thomas P Tip O'Neill Jr Tunnel - Accident., John F Fitzgerald Surface Rd,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-04-11 15:54:00,82.9,,31.0,30.0,10.0,South,13.8,,Scattered Clouds,True,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-3601779,Source1,2,2017-04-21 18:35:00,2017-04-22 00:35:00,42.33755,-71.11071,42.33755,-71.11071,0.0,At Netherlands Rd - Accident., Pilgrim Rd,Boston,Suffolk,MA,02215,US,US/Eastern,KBOS,2017-04-21 18:40:00,44.1,37.4,96.0,30.0,0.8,East,13.8,0.01,Light Drizzle,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3601780,Source1,2,2017-04-21 18:35:00,2017-04-22 00:35:00,42.33755,-71.11071,42.33755,-71.11071,0.0,At Netherlands Rd - Accident., Pilgrim Rd,Boston,Suffolk,MA,02215,US,US/Eastern,KBOS,2017-04-21 18:40:00,44.1,37.4,96.0,30.0,0.8,East,13.8,0.01,Light Drizzle,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3602995,Source1,2,2017-04-26 16:26:01,2017-04-26 22:26:01,42.350799,-71.089722,42.350257,-71.091619,0.104,At Charlesgate W - Accident., Beacon St,Boston,Suffolk,MA,02115-1003,US,US/Eastern,KBOS,2017-04-26 16:54:00,52.0,,100.0,29.82,0.2,ENE,6.9,0.02,Light Rain,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3603044,Source1,2,2017-04-26 17:53:46,2017-04-26 23:53:46,42.35942,-71.0523,42.35826,-71.05183000000002,0.084,At High St/Congress St/Exit 23 - Accident.,US-1 S,Boston,Suffolk,MA,02109,US,US/Eastern,KBOS,2017-04-26 17:54:00,53.1,,100.0,29.81,0.1,NE,8.1,0.07,Light Rain,True,False,True,False,True,False,True,False,True,False,False,True,False,Day,Day,Day,Day
A-3604189,Source1,2,2017-05-01 16:57:59,2017-05-01 22:57:59,42.35886,-71.05681,42.35886,-71.05681,0.0,At State St - Accident.,State St,Boston,Suffolk,MA,02109,US,US/Eastern,KBOS,2017-05-01 16:54:00,46.9,,97.0,29.93,0.8,ENE,9.2,,Overcast,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-3604190,Source1,2,2017-05-01 16:57:59,2017-05-01 22:57:59,42.35886,-71.05681,42.35886,-71.05681,0.0,At State St - Accident.,State St,Boston,Suffolk,MA,02109,US,US/Eastern,KBOS,2017-05-01 16:54:00,46.9,,97.0,29.93,0.8,ENE,9.2,,Overcast,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-3605171,Source1,2,2017-05-04 15:03:27,2017-05-04 21:03:27,42.34788,-71.06087,42.34702,-71.06179,0.076,Ramp to I-90/Mass Pike Westbound - Accident., Albany St,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-05-04 14:54:00,55.4,,44.0,30.25,10.0,East,15.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3605173,Source1,2,2017-05-04 15:03:27,2017-05-04 21:03:27,42.34939,-71.06,42.34788,-71.06087,0.113,Ramp to I-90/Mass Pike WB and Albany St - Accident.,US-1 S,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-05-04 14:54:00,55.4,,44.0,30.25,10.0,East,15.0,,Mostly Cloudy,True,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3605174,Source1,2,2017-05-04 15:03:27,2017-05-04 21:03:27,42.35297,-71.05637,42.34939,-71.06,0.309,Ramp to I-90 WB and I-93 SB and Albany St - Accident.,John F Fitzgerald Surface Rd,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-05-04 14:54:00,55.4,,44.0,30.25,10.0,East,15.0,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3614660,Source1,2,2017-05-15 08:36:28,2017-05-15 14:36:28,42.34582,-71.05958000000003,42.36487,-71.05897,1.317,Between I-90/Massachusetts Pike/Exit 20 and Causeway St/Exit 25 - Accident.,MA-3 N,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-05-15 08:54:00,48.0,,83.0,29.5,9.0,NW,17.3,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3615451,Source1,2,2017-05-17 16:44:59,2017-05-17 22:44:59,42.3467,-71.06263,42.3467,-71.06263,0.0,At I-93 - Accident.,I-90 W,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-05-17 16:54:00,91.9,,27.0,29.79,10.0,West,11.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3615805,Source1,2,2017-05-18 16:25:11,2017-05-18 22:25:11,42.37259,-71.03904,42.37259,-71.03904,0.0,At Callahan Tunnel/Sumner Tunnel - Accident.,William F McClellan Hwy N,Boston,Suffolk,MA,02128,US,US/Eastern,KBOS,2017-05-18 16:54:00,95.0,,18.0,29.75,10.0,WSW,18.4,,Mostly Cloudy,True,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-3615806,Source1,2,2017-05-18 16:25:11,2017-05-18 22:25:11,42.37259,-71.03904,42.37259,-71.03904,0.0,At Callahan Tunnel/Sumner Tunnel - Accident.,William F McClellan Hwy N,Boston,Suffolk,MA,02128,US,US/Eastern,KBOS,2017-05-18 16:54:00,95.0,,18.0,29.75,10.0,WSW,18.4,,Mostly Cloudy,True,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-3615876,Source1,2,2017-05-18 18:29:34,2017-05-19 00:29:34,42.3641,-71.05819,42.36487,-71.05897,0.066,At Causeway St/Exit 25 - Accident.,I-93 N,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2017-05-18 18:54:00,91.9,,25.0,29.73,10.0,WSW,16.1,,Partly Cloudy,False,False,True,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3616148,Source1,2,2017-05-19 15:01:11,2017-05-19 21:01:11,42.37373,-71.03644,42.37287,-71.03905999999998,0.146,Between Porter St/Havre St and Sumner Tunnel - Accident., George R Visconti Rd,Boston,Suffolk,MA,02128,US,US/Eastern,KBOS,2017-05-19 14:54:00,89.1,,32.0,29.76,10.0,West,20.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3629221,Source1,2,2017-06-13 12:08:43,2017-06-13 18:08:43,42.36481,-71.05909,42.36444,-71.05875999999998,0.031,At Causeway St/Exit 25 - Accident.,Anthony Rip Valenti Way,Boston,Suffolk,MA,02114,US,US/Eastern,KBOS,2017-06-13 11:54:00,91.0,,44.0,29.82,10.0,West,16.1,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3631365,Source1,2,2017-06-21 11:50:06,2017-06-21 17:50:06,42.36124,-71.05436999999998,42.36098,-71.05389,0.03,At RT-1A/Exit 24 - Accident., North St,Boston,Suffolk,MA,02109-1406,US,US/Eastern,KBOS,2017-06-21 11:54:00,82.0,,37.0,29.83,10.0,WSW,18.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3631515,Source1,2,2017-06-21 19:34:20,2017-06-22 01:34:20,42.36033,-71.05256,42.360728,-71.053002,0.036,At Thomas P Tip O'Neill Jr Tunnel - Accident.,I-93 N,Boston,Suffolk,MA,02110,US,US/Eastern,KBOS,2017-06-21 19:54:00,78.1,,37.0,29.84,10.0,WNW,12.7,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3641944,Source1,2,2017-07-08 21:54:15,2017-07-09 03:54:15,42.34797,-71.07143,42.34792,-71.09022,0.96,Between Arlington St/Tremont St and Massachusetts Ave - Accident.,Berkeley St,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2017-07-08 21:54:00,73.0,,81.0,29.74,10.0,WNW,8.1,,Mostly Cloudy,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Day
A-3643081,Source1,2,2017-07-13 03:04:44,2017-07-13 09:04:44,42.34582,-71.05958000000003,42.34756,-71.05815,0.141,At I-90/Massachusetts Pike/Exit 20 - Accident.,MA-3 N,Boston,Suffolk,MA,02111,US,US/Eastern,KBOS,2017-07-13 02:54:00,68.0,,100.0,29.96,0.2,NE,8.1,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3644888,Source1,2,2017-07-20 07:56:44,2017-07-20 13:56:44,42.32785,-71.05878,42.33029000000001,-71.06105,0.205,At Southampton St/Exit 16 - Accident.,I-93 N,Boston,Suffolk,MA,02127,US,US/Eastern,KBOS,2017-07-20 07:54:00,81.0,,58.0,29.96,10.0,West,8.1,,Partly Cloudy,False,False,False,False,True,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-3646065,Source1,2,2017-07-25 11:18:32,2017-07-25 17:18:32,42.36519000000001,-71.02488000000002,42.346839,-71.037554,1.4240000000000002,At Ted Williams Tunnel - Accident.,Hotel Dr,Boston,Suffolk,MA,02128,US,US/Eastern,KBOS,2017-07-25 11:42:00,61.0,,83.0,30.11,10.0,NNE,15.0,0.0,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3646312,Source1,2,2017-07-26 09:50:47,2017-07-26 15:50:47,42.33989,-71.06339,42.35117,-71.05613000000002,0.863,Between I-93/US-1/RT-3 and Essex St - Accident.,I-93 N,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2017-07-26 09:54:00,70.0,,71.0,30.23,10.0,SE,5.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3646661,Source1,2,2017-07-27 10:56:47,2017-07-27 16:56:47,42.35823,-71.05145,42.35876,-71.05168,0.038,At High St/Congress St/Exit 23 - Accident., Atlantic Ave,Boston,Suffolk,MA,02110-3364,US,US/Eastern,KBOS,2017-07-27 10:54:00,71.1,,61.0,29.98,10.0,SW,18.4,0.0,Mostly Cloudy,False,False,True,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3646716,Source1,4,2017-07-27 13:35:02,2017-07-27 19:35:02,42.34923,-71.045327,42.34931,-71.04364,0.086,Closed at I-90/I-93/US-1/RT-3/MA Pike/MA Tpke - Road closed due to accident.,Congress St,Boston,Suffolk,MA,02210,US,US/Eastern,KBOS,2017-07-27 13:54:00,71.1,,75.0,29.94,10.0,SW,15.0,0.0,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3646719,Source1,4,2017-07-27 13:35:02,2017-07-27 19:35:02,42.34931,-71.04364,42.34923,-71.045327,0.086,Closed between I-90/I-93/US-1/RT-3/MA Pike/MA Tpke and Boston Bypass Rd/Exit 24/Exit 25 - Road closed due to accident.,Congress St,Boston,Suffolk,MA,02210,US,US/Eastern,KBOS,2017-07-27 13:54:00,71.1,,75.0,29.94,10.0,SW,15.0,0.0,Light Rain,False,False,True,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3647135,Source1,2,2017-07-28 19:34:06,2017-07-29 01:34:06,42.34792,-71.07388,42.34777,-71.08322,0.477,Between RT-9/Huntington Ave/Stuart St and Massachusetts Ave - Accident.,I-90 W,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2017-07-28 19:54:00,72.0,,76.0,29.81,10.0,ESE,9.2,,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3647136,Source1,2,2017-07-28 19:34:06,2017-07-29 01:34:06,42.347576,-71.084967,42.34773,-71.07379,0.5710000000000001,At RT-9/Huntington Ave/Stuart St - Accident.,I-90 W,Boston,Suffolk,MA,02199,US,US/Eastern,KBOS,2017-07-28 19:54:00,72.0,,76.0,29.81,10.0,ESE,9.2,,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3725500,Source1,2,2021-12-30 18:51:33.000000000,2021-12-30 20:06:33.000000000,42.336417,-71.06555300000002,42.325513,-71.056878,0.8740000000000001,Incident on I-93 SB near BYPASS RD Expect long delays.,I-93 S,Boston,Suffolk,MA,02118,US,US/Eastern,KBOS,2021-12-30 18:54:00,42.0,38.0,96.0,29.94,1.0,NW,7.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
